-9.669573307037353516e-01,-3.649499177932739258e+00,9.720070362091064453e-01,-4.221675395965576172e-01,-4.325689673423767090e-01,4.957521557807922363e-01,-3.213944435119628906e-01,-1.282197237014770508e+00,-2.659136533737182617e+00,7.605754137039184570e-01,1.577809810638427734e+00,2.291014432907104492e+00,1.205233812332153320e+00,-7.672023773193359375e-01,2.915413856506347656e+00,-1.986749649047851562e+00,-1.946061015129089355e+00,-6.920651197433471680e-01,1.902013421058654785e-01,-8.244711160659790039e-01,-2.066075325012207031e+00,-1.120113968849182129e+00,-9.568485021591186523e-01,1.366128087043762207e+00,-2.969188451766967773e+00,8.169234991073608398e-01,-6.717520952224731445e-01,-3.271007537841796875e-02,-4.117017984390258789e-02,2.637294292449951172e+00,-1.219769835472106934e+00,-1.278283238410949707e+00
-8.311739921569824219e+00,-7.386172413825988770e-01,2.847913265228271484e+00,-3.463026762008666992e+00,2.431657075881958008e+00,2.342112064361572266e+00,-2.574440538883209229e-01,-3.705703258514404297e+00,-1.717388629913330078e+00,1.391919493675231934e+00,-1.019886136054992676e+00,3.026356220245361328e+00,2.605871677398681641e+00,-1.173554062843322754e+00,6.993745565414428711e-01,2.261591196060180664e+00,-4.747763574123382568e-01,-1.391759395599365234e+00,2.935470104217529297e+00,6.237010002136230469e+00,2.235977649688720703e+00,-3.204173803329467773e+00,-5.605833530426025391e+00,-8.235719799995422363e-02,-1.564552068710327148e+00,1.154030203819274902e+00,-4.108449518680572510e-01,-2.603426694869995117e+00,-2.468039751052856445e+00,5.193326950073242188e+00,-2.683170557022094727e+00,-1.004636585712432861e-01
-1.771308183670043945e+00,1.975249290466308594e+00,1.919066905975341797e+00,-1.047183513641357422e+00,1.435861349105834961e+00,7.297965288162231445e-01,-1.587762475013732910e+00,-4.412965774536132812e+00,1.698376417160034180e+00,-1.669567704200744629e+00,-1.140903711318969727e+00,1.666823387145996094e+00,1.530752480030059814e-01,7.659928798675537109e-01,-2.094956398010253906e+00,1.459535956382751465e+00,4.364395141601562500e-01,-1.111403822898864746e+00,8.006191849708557129e-01,2.513358354568481445e+00,3.275889158248901367e-01,-1.419883489608764648e+00,-1.935937047004699707e+00,-8.628581762313842773e-01,2.208788871765136719e+00,-4.945112168788909912e-01,-2.147266149520874023e+00,1.489973545074462891e+00,-3.482895791530609131e-01,1.402975797653198242e+00,3.021101057529449463e-01,2.140028178691864014e-01
-7.978403568267822266e+00,-7.590323090553283691e-01,2.840136289596557617e+00,-3.331286191940307617e+00,2.292715072631835938e+00,2.315075159072875977e+00,-2.712891995906829834e-01,-3.753589630126953125e+00,-1.734933137893676758e+00,1.449307203292846680e+00,-1.102220296859741211e+00,2.968209981918334961e+00,2.528136491775512695e+00,-1.146349191665649414e+00,6.874792575836181641e-01,2.131277799606323242e+00,-5.725994110107421875e-01,-1.388180732727050781e+00,2.817431449890136719e+00,5.950366973876953125e+00,2.103680849075317383e+00,-3.058240413665771484e+00,-5.566214561462402344e+00,4.347346723079681396e-02,-1.490910291671752930e+00,1.174509048461914062e+00,-4.680399596691131592e-01,-2.408247470855712891e+00,-2.284204721450805664e+00,5.107522964477539062e+00,-2.742646455764770508e+00,6.556302309036254883e-03
7.534803152084350586e-01,-1.324155449867248535e+00,3.368021011352539062e+00,-3.126634597778320312e+00,3.843304395675659180e+00,-1.678031802177429199e+00,7.399748563766479492e-01,-1.572793483734130859e+00,-5.434865504503250122e-02,-2.484895706176757812e+00,5.872415900230407715e-01,-1.414346098899841309e-01,1.047942399978637695e+00,2.687230706214904785e-02,-6.063911914825439453e-01,-4.433832168579101562e+00,-1.105915784835815430e+00,3.277011215686798096e-02,-2.084550380706787109e+00,-1.432058811187744141e+00,-1.507415533065795898e+00,1.692210912704467773e+00,-1.035751104354858398e+00,-1.143327355384826660e+00,-1.053114891052246094e+00,-2.720942497253417969e+00,2.454221248626708984e-04,2.754670381546020508e+00,5.029447078704833984e-01,2.478826999664306641e+00,-2.744458913803100586e-01,-2.096386432647705078e+00
-1.696663379669189453e+00,2.083323240280151367e+00,2.028456687927246094e+00,-1.057270765304565430e+00,1.521427392959594727e+00,6.275309324264526367e-01,-1.755578517913818359e+00,-4.720412731170654297e+00,1.908208608627319336e+00,-1.910565972328186035e+00,-1.121248483657836914e+00,1.831415891647338867e+00,1.269331872463226318e-01,9.052603244781494141e-01,-2.346671342849731445e+00,1.466163277626037598e+00,3.979577124118804932e-01,-1.250954389572143555e+00,7.568438649177551270e-01,2.385513782501220703e+00,1.835284531116485596e-01,-1.498712420463562012e+00,-2.019656419754028320e+00,-1.010438680648803711e+00,2.323147535324096680e+00,-5.818483233451843262e-01,-2.442181348800659180e+00,1.778531551361083984e+00,-3.762078583240509033e-01,1.370971441268920898e+00,4.650907218456268311e-01,2.574503123760223389e-01
-1.816997885704040527e+00,2.278692245483398438e+00,2.084191799163818359e+00,-1.032440423965454102e+00,1.492434263229370117e+00,7.607977390289306641e-01,-1.780938029289245605e+00,-4.840960502624511719e+00,1.957929134368896484e+00,-1.907872200012207031e+00,-1.124163389205932617e+00,1.825085878372192383e+00,1.015321910381317139e-01,8.965978622436523438e-01,-2.378372669219970703e+00,1.573464870452880859e+00,4.455633461475372314e-01,-1.224320530891418457e+00,8.045302629470825195e-01,2.618646383285522461e+00,2.976680994033813477e-01,-1.583666563034057617e+00,-2.003719091415405273e+00,-9.692596793174743652e-01,2.514380216598510742e+00,-5.749069452285766602e-01,-2.458977937698364258e+00,1.754752397537231445e+00,-4.328252971172332764e-01,1.410459280014038086e+00,4.623207151889801025e-01,2.389905750751495361e-01
-9.705728292465209961e-01,-3.619668006896972656e+00,9.635397791862487793e-01,-4.484381675720214844e-01,-4.819300770759582520e-01,4.882768392562866211e-01,-3.322670459747314453e-01,-1.320354223251342773e+00,-2.632797241210937500e+00,7.866195440292358398e-01,1.555928945541381836e+00,2.299038887023925781e+00,1.172270298004150391e+00,-7.413426637649536133e-01,2.928080558776855469e+00,-1.955294609069824219e+00,-1.926178097724914551e+00,-7.078559398651123047e-01,1.963676810264587402e-01,-7.760430574417114258e-01,-2.034814357757568359e+00,-1.117671966552734375e+00,-9.696035385131835938e-01,1.381075382232666016e+00,-2.916851758956909180e+00,8.648602962493896484e-01,-6.706702709197998047e-01,-7.751366496086120605e-02,-6.467595696449279785e-02,2.647724151611328125e+00,-1.218185782432556152e+00,-1.250114083290100098e+00
-1.008606910705566406e+00,-3.643322229385375977e+00,9.949277043342590332e-01,-4.550687074661254883e-01,-4.632596373558044434e-01,5.082095861434936523e-01,-3.442522883415222168e-01,-1.300146102905273438e+00,-2.662135839462280273e+00,8.013714551925659180e-01,1.573685884475708008e+00,2.328480958938598633e+00,1.218213438987731934e+00,-7.612828016281127930e-01,2.948193550109863281e+00,-1.934258341789245605e+00,-1.945706486701965332e+00,-7.074303627014160156e-01,2.233041524887084961e-01,-7.542216777801513672e-01,-2.038877964019775391e+00,-1.156414747238159180e+00,-1.006974816322326660e+00,1.369693040847778320e+00,-2.957611560821533203e+00,8.475135564804077148e-01,-7.039722204208374023e-01,-8.131271600723266602e-02,-7.292088866233825684e-02,2.657261610031127930e+00,-1.237495422363281250e+00,-1.270998954772949219e+00
-8.368332862854003906e+00,-7.820514440536499023e-01,2.940873861312866211e+00,-3.437372446060180664e+00,2.364306926727294922e+00,2.389838695526123047e+00,-3.200811445713043213e-01,-4.048003196716308594e+00,-1.786326408386230469e+00,1.514112830162048340e+00,-1.057274460792541504e+00,3.169218063354492188e+00,2.598839521408081055e+00,-1.120183825492858887e+00,6.668916344642639160e-01,2.217041492462158203e+00,-6.430504322052001953e-01,-1.496217012405395508e+00,2.906066894531250000e+00,6.160685539245605469e+00,2.117240905761718750e+00,-3.259641408920288086e+00,-5.835692882537841797e+00,-3.576003015041351318e-03,-1.513251781463623047e+00,1.207441091537475586e+00,-5.222936868667602539e-01,-2.373488187789916992e+00,-2.337616920471191406e+00,5.303937911987304688e+00,-2.827865362167358398e+00,2.322116494178771973e-02
